datetime,AirTemp,pres,rain,rh,wd,ws,Global_Solar_Flux,Diffuse_Solar_Flux,Direct_Solar_Flux,Downwelling_IR_Flux,SAA,SZA,PAC,TGBT [kW],kw_heater_corridor1_zone1,kw_heaters_corridor_zone2,kw_heaters_toilets_zone2,kw_heatingcoolingtotal_zone1,kw_heatingcoolingtotal_zone2,kw_lights_zone1,kw_lights_zone2,kw_total_zone1,kw_total_zone2,kw_ventilation_zone1,kw_ventilation_zone2,kw_water_heater_zone2,plugs_zone2
2022-09-24 15:00:00+00:00,15.613,992.225,0.0,77.841,299.461,1.717,373.049,210.43,399.071,338.013,58.378,66.03,7075.333,5.525,-0.052,-0.003,-0.007,-0.188,-0.309,-0.061,-0.238,0.763,1.043,-0.022,-0.044,-0.005,-0.507
2022-09-24 16:00:00+00:00,14.728,992.191,0.0,81.569,320.657,2.103,21.385,21.147,-0.199,368.037,71.166,74.988,188.667,4.977,-0.051,-0.002,-0.007,-0.186,-0.245,-0.024,-0.467,0.727,1.144,-0.022,-0.044,-0.005,-0.446
2022-09-24 17:00:00+00:00,14.778,992.433,0.0,83.711,312.15,2.089,15.243,15.247,-0.04,362.504,82.859,84.632,56.0,4.332,-0.051,-0.002,-0.006,-0.185,-0.298,-0.076,-0.068,0.768,0.779,-0.021,-0.044,-0.005,-0.415
2022-09-24 18:00:00+00:00,14.479,992.739,0.0,85.659,322.379,1.613,-0.266,-0.385,-0.146,359.925,94.154,90.0,0.0,4.97,-0.051,-0.003,-0.007,-0.186,-0.244,-0.006,-0.225,0.809,0.898,-0.022,-0.044,-0.005,-0.496
2022-09-24 19:00:00+00:00,14.04,993.354,0.0,87.601,31.217,2.832,-0.184,-0.333,-0.049,370.797,105.731,90.0,0.0,5.396,-0.052,-0.002,-0.007,-0.187,-0.291,-0.094,-0.41,0.935,1.441,-0.022,-0.045,-0.366,-0.483
2022-09-24 20:00:00+00:00,14.345,993.623,0.0,79.849,48.204,3.788,-0.461,-0.541,-0.092,360.186,118.293,90.0,0.0,5.675,-0.051,-0.002,-0.006,-0.186,-0.294,-0.135,-0.156,0.978,0.935,-0.022,-0.044,-0.094,-0.398
2022-09-24 21:00:00+00:00,14.339,993.883,0.0,79.999,41.421,3.487,-0.481,-0.59,-0.145,355.109,132.576,90.0,0.0,5.321,-0.05,-0.002,-0.006,-0.184,-0.271,-0.006,-0.026,0.799,0.707,-0.021,-0.044,-0.005,-0.397
2022-09-24 22:00:00+00:00,14.007,994.109,0.0,79.831,45.577,3.628,-0.497,-0.611,-0.183,348.506,149.187,90.0,0.0,5.392,-0.05,-0.002,-0.006,-0.184,-0.236,-0.005,-0.026,0.802,0.674,-0.022,-0.044,-0.005,-0.396
2022-09-24 23:00:00+00:00,13.617,994.149,0.0,78.307,34.741,2.925,-0.483,-0.6,-0.182,346.854,168.124,90.0,0.0,5.78,-0.051,-0.002,-0.006,-0.185,-0.292,-0.006,-0.026,0.801,0.715,-0.022,-0.044,-0.005,-0.387
2022-09-25 00:00:00+00:00,13.279,994.192,0.0,78.186,28.797,2.977,-0.292,-0.428,-0.06,361.769,-171.78,90.0,0.0,5.608,-0.05,-0.003,-0.006,-0.184,-0.229,-0.005,-0.126,0.725,1.208,-0.022,-0.044,-0.485,-0.404
2022-09-25 01:00:00+00:00,12.883,994.168,0.0,80.586,32.45,2.99,-0.204,-0.317,-0.023,364.386,-152.489,90.0,0.0,4.717,-0.05,-0.003,-0.006,-0.185,-0.289,-0.006,-0.026,0.698,0.73,-0.022,-0.044,-0.005,-0.405
2022-09-25 02:00:00+00:00,12.477,994.027,0.0,83.147,34.551,3.31,-0.177,-0.321,-0.023,362.097,-135.396,90.0,0.0,4.633,-0.051,-0.002,-0.006,-0.185,-0.214,-0.005,-0.026,0.69,0.955,-0.022,-0.044,-0.317,-0.412
2022-09-25 03:00:00+00:00,12.223,994.239,0.0,84.943,19.047,3.287,-0.313,-0.496,-0.128,346.581,-120.696,90.0,0.0,4.597,-0.051,-0.003,-0.007,-0.185,-0.288,-0.005,-0.026,0.69,0.723,-0.022,-0.044,-0.005,-0.401
2022-09-25 04:00:00+00:00,11.959,994.506,0.0,87.188,18.159,3.287,-0.053,-0.208,-0.019,365.388,-107.848,90.0,0.0,4.792,-0.051,-0.002,-0.006,-0.186,-0.296,-0.005,-0.026,0.728,0.73,-0.022,-0.044,-0.005,-0.402
2022-09-25 05:00:00+00:00,11.873,994.781,0.0,86.472,30.915,3.652,-0.141,-0.215,-0.01,364.753,-96.123,90.0,0.0,5.536,-0.051,-0.002,-0.006,-0.186,-0.251,-0.006,-0.068,0.691,0.736,-0.022,-0.044,-0.005,-0.402
2022-09-25 06:00:00+00:00,11.725,995.061,0.0,85.929,26.251,3.207,8.546,8.406,-0.015,354.097,-84.806,86.598,0.0,6.092,-0.051,-0.002,-0.007,-0.186,-0.29,-0.005,-0.026,0.69,0.719,-0.022,-0.044,-0.005,-0.392
2022-09-25 07:00:00+00:00,11.535,995.361,0.0,85.759,33.969,2.964,130.196,111.61,77.367,333.667,-73.218,76.908,1577.0,5.753,-0.051,-0.005,-0.006,-0.184,-0.295,-0.005,-0.068,0.687,0.76,-0.022,-0.044,-0.005,-0.388
2022-09-25 08:00:00+00:00,12.758,995.624,0.0,76.649,36.884,3.621,360.304,66.105,772.779,283.607,-60.671,67.824,6477.667,5.654,-0.05,-0.009,-0.006,-0.184,-0.272,-0.005,-0.026,0.689,0.7,-0.022,-0.044,-0.005,-0.388
2022-09-25 09:00:00+00:00,14.016,995.799,0.0,66.163,35.289,3.649,502.736,70.029,856.492,286.321,-46.468,59.877,9742.333,5.481,-0.05,-0.006,-0.006,-0.183,-0.294,-0.005,-0.026,0.689,0.718,-0.022,-0.043,-0.005,-0.387
2022-09-25 10:00:00+00:00,14.991,995.826,0.0,57.117,38.306,4.501,610.257,76.198,898.076,289.202,-30.069,53.756,12039.333,5.062,-0.05,-0.006,-0.006,-0.184,-0.254,-0.005,-0.026,0.744,0.682,-0.022,-0.043,-0.005,-0.388
2022-09-25 11:00:00+00:00,15.908,995.681,0.0,51.441,21.951,3.253,665.325,75.499,917.295,292.431,-11.522,50.25,13046.0,4.332,-0.051,-0.006,-0.006,-0.186,-0.248,-0.005,-0.026,0.743,0.678,-0.021,-0.044,-0.005,-0.387
2022-09-25 12:00:00+00:00,16.727,995.759,0.0,45.237,35.705,3.875,522.008,121.212,616.87,300.238,8.064,49.966,7130.333,4.437,-0.051,-0.006,-0.006,-0.186,-0.26,-0.005,-0.026,0.753,0.689,-0.022,-0.044,-0.005,-0.388
2022-09-25 13:00:00+00:00,17.089,995.367,0.0,45.151,32.317,3.415,496.509,158.992,553.345,320.783,26.893,52.963,9986.667,4.734,-0.052,-0.004,-0.007,-0.187,-0.278,-0.005,-0.027,0.746,0.708,-0.022,-0.045,-0.005,-0.394
2022-09-25 14:00:00+00:00,16.988,995.166,0.0,46.078,50.264,2.587,275.349,264.427,20.469,340.995,43.68,58.702,3779.667,4.72,-0.05,-0.002,-0.006,-0.184,-0.325,-0.005,-0.026,0.696,0.743,-0.021,-0.043,-0.005,-0.388
2022-09-25 15:00:00+00:00,16.885,994.906,0.0,47.871,329.655,4.121,134.538,133.21,1.91,321.774,58.217,66.401,1893.333,4.389,-0.05,-0.002,-0.006,-0.185,-0.311,-0.005,-0.044,0.698,0.75,-0.021,-0.043,-0.005,-0.389
2022-09-25 16:00:00+00:00,17.055,994.639,0.0,50.701,338.107,3.557,213.433,158.009,211.601,346.038,70.984,75.346,4202.667,4.83,-0.05,-0.002,-0.006,-0.185,-0.313,-0.005,-0.026,0.699,0.733,-0.021,-0.044,-0.005,-0.388
2022-09-25 17:00:00+00:00,15.081,994.98,0.0,65.38,28.871,2.907,32.646,28.976,29.495,302.857,82.669,84.983,274.667,4.233,-0.05,-0.002,-0.006,-0.184,-0.258,-0.005,-0.026,0.691,0.686,-0.022,-0.043,-0.005,-0.388
2022-09-25 18:00:00+00:00,13.737,995.325,0.0,72.487,342.914,2.003,-0.841,-1.005,-0.445,310.192,93.962,90.0,253.5387692307692,4.446,-0.051,-0.002,-0.006,-0.185,-0.275,-0.005,-0.026,0.693,0.701,-0.022,-0.044,-0.005,-0.39
2022-09-25 19:00:00+00:00,13.609,995.297,0.0,65.235,343.711,2.495,-0.611,-0.711,-0.22,343.629,105.544,90.0,232.41053846153844,4.649,-0.051,-0.005,-0.007,-0.186,-0.272,-0.005,-0.026,0.729,0.699,-0.022,-0.045,-0.005,-0.391
2022-09-25 20:00:00+00:00,13.277,995.285,0.0,69.95,339.197,2.348,-0.649,-0.876,-0.309,319.549,118.122,90.0,211.28230769230765,5.368,-0.051,-0.002,-0.007,-0.186,-0.287,-0.005,-0.18,0.704,0.909,-0.022,-0.044,-0.005,-0.452
2022-09-25 21:00:00+00:00,12.573,994.864,0.0,71.788,331.655,2.065,-0.707,-0.791,-0.303,332.423,132.442,90.0,190.1540769230769,4.68,-0.051,-0.011,-0.007,-0.186,-0.277,-0.005,-0.026,0.697,0.704,-0.022,-0.044,-0.005,-0.388
2022-09-25 22:00:00+00:00,12.127,994.734,0.0,72.194,314.403,1.393,-0.545,-0.637,-0.223,334.724,149.123,90.0,169.02584615384615,4.856,-0.051,-0.012,-0.007,-0.187,-0.253,-0.005,-0.026,0.706,0.682,-0.022,-0.045,-0.005,-0.387
2022-09-25 23:00:00+00:00,11.869,994.309,0.0,74.225,284.455,1.768,-0.559,-0.713,-0.221,332.161,168.168,90.0,147.89761538461536,4.843,-0.051,-0.018,-0.006,-0.185,-0.309,-0.005,-0.026,0.696,1.05,-0.022,-0.044,-0.348,-0.387
2022-09-26 00:00:00+00:00,11.405,993.728,0.0,78.156,284.093,1.953,-0.654,-0.782,-0.286,321.415,-171.615,90.0,126.76938461538458,4.765,-0.051,-0.031,-0.006,-0.185,-0.264,-0.005,-0.026,0.699,0.694,-0.022,-0.044,-0.005,-0.386
2022-09-26 01:00:00+00:00,10.997,993.052,0.0,79.929,279.538,2.167,-0.515,-0.626,-0.219,333.42,-152.231,90.0,105.64115384615384,4.955,-0.05,-0.039,-0.006,-0.184,-0.328,-0.005,-0.026,0.73,0.75,-0.022,-0.044,-0.005,-0.385
2022-09-26 02:00:00+00:00,10.599,992.584,0.0,82.008,267.607,2.203,-0.51,-0.64,-0.217,329.326,-135.09,90.0,84.51292307692307,5.118,-0.05,-0.052,-0.006,-0.184,-0.275,-0.005,-0.026,0.728,0.721,-0.022,-0.044,-0.005,-0.404
2022-09-26 03:00:00+00:00,10.177,991.472,0.0,84.413,252.297,2.467,-0.435,-0.593,-0.215,328.759,-120.373,90.0,63.38469230769229,7.316,-0.05,-0.068,-0.006,-0.183,-0.353,-0.005,-0.025,0.691,0.923,-0.022,-0.044,-0.152,-0.402
2022-09-26 04:00:00+00:00,10.018,990.637,0.0,83.977,255.365,2.293,-0.353,-0.503,-0.169,336.538,-107.524,90.0,42.25646153846151,5.899,-0.051,-0.078,-0.006,-0.186,-0.346,-0.005,-0.026,0.737,0.779,-0.022,-0.045,-0.005,-0.402
2022-09-26 05:00:00+00:00,10.106,989.434,0.0,81.464,253.365,3.683,-0.404,-0.508,-0.151,338.428,-95.8,90.0,21.128230769230758,23.208,-0.051,-0.085,-0.006,-0.355,-0.407,-0.272,-0.342,2.756,3.586,-1.657,-2.866,-0.005,-0.389
2022-09-26 06:00:00+00:00,10.203,988.655,0.0,80.449,252.035,4.349,12.809,12.778,-0.075,340.048,-84.485,86.835,0.0,24.286,-0.051,-0.122,-0.006,-0.333,-1.288,-0.753,-0.3,3.416,2.694,-1.811,-0.661,-0.341,-0.382
2022-09-26 07:00:00+00:00,10.705,988.297,0.0,78.289,248.371,4.147,86.751,87.011,0.201,342.301,-72.897,77.156,1165.0,25.896,-0.05,-0.151,-0.006,-0.314,-0.533,-1.326,-0.733,3.946,3.097,-1.599,-1.109,-0.005,-1.376
2022-09-26 08:00:00+00:00,11.568,987.309,0.0,72.448,252.628,4.555,119.035,119.159,0.359,335.327,-60.353,68.094,1656.333,27.509,-0.051,-0.087,-0.006,-0.303,-1.227,-1.583,-1.081,4.37,5.167,-1.465,-1.699,-0.005,-1.866
2022-09-26 09:00:00+00:00,12.713,986.419,0.0,65.617,248.304,5.701,333.48,296.474,69.004,338.825,-46.167,60.179,5067.0,22.356,-0.05,-0.041,-0.006,-0.297,-0.351,-1.587,-1.185,4.083,4.778,-1.046,-0.958,-0.408,-2.457
2022-09-26 10:00:00+00:00,13.279,985.344,0.0,62.779,249.486,6.101,203.221,202.518,0.415,355.924,-29.81,54.096,3138.0,23.861,-0.051,-0.021,-0.546,-0.297,-0.883,-1.595,-1.125,4.034,4.662,-1.272,-1.262,-0.331,-1.605
2022-09-26 11:00:00+00:00,12.454,984.194,0.027,74.309,246.205,6.481,144.426,143.546,-0.828,362.727,-11.345,50.625,2103.0,23.554,-0.051,-0.002,-0.007,-0.297,-0.36,-1.366,-0.928,3.922,2.875,-1.355,-1.411,-0.005,-0.597
2022-09-26 12:00:00+00:00,10.835,983.213,0.027,91.887,227.385,6.186,79.609,79.289,-0.024,362.891,8.128,50.362,1224.667,29.562,-0.051,-0.002,-0.006,-0.297,-0.284,-1.659,-1.384,4.547,3.974,-1.622,-1.747,-0.539,-0.588
2022-09-26 13:00:00+00:00,10.947,982.951,0.027,95.245,243.068,4.717,51.933,52.033,-0.003,365.191,26.85,53.36,700.333,28.817,-0.051,-0.004,-0.007,-0.288,-0.347,-1.612,-1.321,4.57,3.857,-1.586,-1.709,-0.214,-0.806
2022-09-26 14:00:00+00:00,11.386,982.568,0.0,95.471,248.67,5.218,84.71,84.792,0.121,368.428,43.562,59.088,1123.667,26.559,-0.051,-0.004,-0.007,-0.289,-0.34,-1.742,-1.303,4.712,2.826,-1.688,-0.545,-0.37,-0.661
2022-09-26 15:00:00+00:00,11.658,981.907,0.0,96.171,236.017,3.489,89.232,89.528,0.133,362.03,58.056,66.772,1188.0,25.695,-0.051,-0.004,-0.006,-0.288,-0.312,-1.743,-1.098,4.534,3.228,-1.606,-1.698,-0.005,-0.574
2022-09-26 16:00:00+00:00,12.07,981.539,0.0,94.586,258.703,2.967,90.807,90.983,0.655,354.437,70.803,75.704,1250.667,22.327,-0.051,-0.002,-0.006,-0.288,-0.352,-0.766,-1.101,3.422,2.306,-1.548,-0.537,-0.005,-0.609
2022-09-26 17:00:00+00:00,12.369,981.633,0.0,90.787,281.625,3.611,15.304,15.459,0.12,354.467,82.478,85.333,91.0,9.065,-0.051,-0.004,-0.007,-0.186,-0.295,-0.154,-0.765,1.147,1.937,-0.076,-0.096,-0.345,-0.651
2022-09-26 18:00:00+00:00,11.975,981.997,0.0,88.843,282.263,3.238,-1.001,-1.103,-0.431,300.749,93.769,90.0,92.97438461538462,7.567,-0.051,-0.002,-0.006,-0.185,-0.225,-0.051,-0.378,0.912,1.136,-0.021,-0.033,-0.005,-0.615
2022-09-26 19:00:00+00:00,11.385,982.418,0.0,87.205,295.835,3.974,-0.8,-1.064,-0.249,320.528,105.356,90.0,94.94876923076924,5.502,-0.05,-0.006,-0.007,-0.185,-0.293,-0.005,-0.026,0.923,0.762,-0.022,0.008,-0.005,-0.486
2022-09-26 20:00:00+00:00,10.804,983.179,0.0,86.065,295.685,3.574,-0.475,-0.597,-0.2,335.505,117.95,90.0,96.92315384615384,5.274,-0.05,-0.006,-0.007,-0.185,-0.223,-0.005,-0.026,0.881,0.688,-0.022,0.008,-0.005,-0.472
2022-09-26 21:00:00+00:00,10.587,983.585,0.0,87.655,291.142,3.727,-0.603,-0.741,-0.253,319.243,132.305,90.0,98.89753846153846,5.344,-0.051,-0.01,-0.006,-0.185,-0.293,-0.005,-0.027,0.846,0.603,-0.021,0.009,-0.005,-0.311
2022-09-26 22:00:00+00:00,10.699,983.893,0.0,87.118,300.669,3.655,-0.453,-0.519,-0.191,331.469,149.057,90.0,100.87192307692308,5.39,-0.051,-0.013,-0.007,-0.185,-0.233,-0.005,-0.027,0.843,0.549,-0.021,0.008,-0.005,-0.311
2022-09-26 23:00:00+00:00,10.385,983.889,0.0,85.572,287.896,3.004,-0.879,-1.155,-0.433,283.351,168.211,90.0,102.84630769230768,5.661,-0.05,-0.023,-0.006,-0.185,-0.302,-0.005,-0.027,0.857,0.625,-0.022,-0.003,-0.005,-0.313
2022-09-27 00:00:00+00:00,10.084,983.904,0.0,88.651,269.679,3.865,-0.367,-0.502,-0.147,336.283,-171.449,90.0,104.82069230769233,5.246,-0.05,-0.034,-0.007,-0.186,-0.247,-0.005,-0.026,0.857,0.613,-0.022,-0.044,-0.005,-0.313
2022-09-27 01:00:00+00:00,9.833,984.357,0.0,91.949,273.797,4.229,-0.763,-0.889,-0.355,304.735,-151.971,90.0,106.79507692307692,5.653,-0.051,-0.04,-0.006,-0.186,-0.272,-0.005,-0.026,0.882,0.637,-0.022,-0.044,-0.005,-0.313
2022-09-27 02:00:00+00:00,9.927,984.386,0.0,89.857,280.083,4.577,-1.034,-1.205,-0.481,282.385,-134.781,90.0,108.76946153846154,5.631,-0.05,-0.074,-0.006,-0.186,-0.354,-0.005,-0.026,0.851,0.709,-0.021,-0.045,-0.005,-0.313
2022-09-27 03:00:00+00:00,9.309,984.365,0.0,93.661,266.793,3.639,-0.981,-1.206,-0.444,279.992,-120.049,90.0,110.74384615384616,7.47,-0.05,-0.091,-0.006,-0.185,-0.343,-0.005,-0.026,0.857,0.699,-0.021,-0.044,-0.005,-0.312
2022-09-27 04:00:00+00:00,9.528,984.172,0.0,92.903,272.193,4.208,-0.979,-1.059,-0.439,312.674,-107.199,90.0,112.71823076923076,6.489,-0.05,-0.129,-0.006,-0.185,-0.337,-0.005,-0.03,0.893,0.714,-0.022,-0.044,-0.005,-0.329
2022-09-27 05:00:00+00:00,9.863,984.056,0.0,91.523,274.071,4.738,-0.996,-1.245,-0.399,283.629,-95.478,90.0,114.69261538461538,8.746,-0.049,-0.137,-0.006,-0.183,-0.419,-0.005,-0.026,0.851,0.782,-0.021,-0.044,-0.005,-0.326
2022-09-27 06:00:00+00:00,9.869,984.152,0.0,91.555,273.739,4.535,25.077,25.009,-0.126,315.235,-84.165,87.073,116.667,24.924,-0.049,-0.164,-0.006,-0.351,-1.19,-0.005,-0.026,2.868,3.016,-1.869,-1.85,-0.004,-0.324
2022-09-27 07:00:00+00:00,10.157,984.199,0.0,90.814,269.495,4.613,47.797,47.897,0.097,342.187,-72.578,77.405,539.333,29.046,-0.05,-0.002,-0.322,-2.04,-0.632,-1.38,-1.13,5.97,3.606,-1.68,-1.701,-0.116,-0.438
2022-09-27 08:00:00+00:00,10.711,984.914,0.0,88.286,273.035,4.007,127.073,127.445,0.321,339.941,-60.038,68.364,1508.0,29.916,-0.051,-0.003,-0.009,-2.679,-0.361,-1.597,-1.547,6.833,3.428,-1.588,-0.971,-0.311,-0.783
2022-09-27 09:00:00+00:00,11.073,985.183,0.0,88.502,270.1,3.395,152.769,184.525,0.462,347.259,-45.868,60.481,2619.0,30.026,-0.051,-0.003,-0.006,-1.855,-0.287,-1.544,-1.535,5.887,4.756,-1.533,-1.707,-0.093,-1.851
2022-09-27 10:00:00+00:00,10.295,984.804,0.0,90.35,262.091,2.969,188.655,185.094,6.465,353.797,-29.554,54.436,3719.0,28.979,-0.05,-0.003,-0.006,-0.408,-0.347,-1.535,-1.671,4.762,5.395,-1.585,-0.999,-0.605,-2.49
2022-09-27 11:00:00+00:00,10.243,984.537,0.013,88.513,344.879,2.782,92.893,92.931,0.153,358.791,-11.172,51.0,1530.0,29.022,-0.05,-0.209,-0.006,-0.332,-0.516,-1.267,-1.41,4.239,3.976,-1.649,-0.867,-0.711,-1.114
2022-09-27 12:00:00+00:00,11.46,984.221,0.0,88.593,281.758,3.545,454.374,216.459,372.56,320.027,8.19,50.758,10483.0,25.462,-0.05,-0.113,-0.006,-1.379,-0.461,-1.343,-1.521,4.889,4.189,-1.32,-1.407,-0.484,-0.94
2022-09-27 13:00:00+00:00,12.087,983.848,0.0,85.415,279.986,3.589,275.455,270.357,7.185,354.921,26.806,53.757,3831.0,26.009,-0.05,-0.096,-0.006,-1.738,-0.363,-1.554,-1.793,5.752,3.907,-1.474,-0.691,-0.449,-1.22
2022-09-27 14:00:00+00:00,12.791,983.182,0.013,81.115,304.855,2.281,77.66,77.796,-0.204,362.831,43.444,59.474,887.667,26.035,-0.05,-0.073,-0.006,-1.632,-0.404,-1.592,-1.716,5.642,4.574,-1.563,-1.383,-0.58,-1.249
2022-09-27 15:00:00+00:00,13.437,982.559,0.0,81.985,263.611,3.467,224.139,178.587,114.735,314.183,57.896,67.142,4107.0,19.88,-0.05,-0.032,-0.006,-0.646,-0.366,-1.492,-1.752,4.228,3.46,-1.232,-0.613,-0.341,-0.876
2022-09-27 16:00:00+00:00,13.706,982.07,0.0,72.991,268.264,4.387,120.938,116.116,21.407,338.273,70.621,76.062,1958.0,18.963,-0.05,-0.009,-0.006,-1.692,-0.326,-0.872,-1.17,4.466,2.473,-1.295,-0.538,-0.04,-0.732
2022-09-27 17:00:00+00:00,12.787,981.916,0.0,77.957,278.018,3.617,15.499,15.659,-0.015,350.977,82.287,85.683,87.667,10.495,-0.051,-0.018,-0.006,-0.229,-0.248,-0.037,-0.42,1.009,1.017,-0.183,-0.095,-0.004,-0.399
2022-09-27 18:00:00+00:00,12.621,981.447,0.0,80.589,261.056,4.304,-0.467,-0.629,-0.221,346.162,93.576,90.0,176.85742857142858,7.103,-0.052,-0.015,-0.007,-0.187,-0.266,-0.231,-0.46,0.973,1.028,-0.022,-0.033,-0.005,-0.392
2022-09-27 19:00:00+00:00,12.141,981.337,0.0,87.083,266.54,5.197,-0.26,-0.417,-0.102,358.843,105.166,90.0,266.0478571428572,5.918,-0.051,-0.029,-0.007,-0.185,-0.315,-0.009,-0.231,0.761,0.806,-0.021,0.008,-0.005,-0.37
2022-09-27 20:00:00+00:00,11.767,980.709,0.0,90.867,262.931,3.901,-0.177,-0.32,-0.02,358.378,117.776,90.0,355.2382857142858,5.302,-0.051,-0.049,-0.007,-0.185,-0.339,-0.005,-0.147,0.831,0.764,-0.022,0.008,-0.005,-0.331
2022-09-27 21:00:00+00:00,12.058,980.141,0.0,90.342,275.758,4.791,-0.417,-0.518,-0.171,346.558,132.168,90.0,444.4287142857144,5.664,-0.05,-0.057,-0.007,-0.185,-0.34,-0.005,-0.026,0.793,0.658,-0.022,0.008,-0.005,-0.327
2022-09-27 22:00:00+00:00,12.132,979.869,0.0,86.842,282.119,4.343,-0.51,-0.595,-0.195,342.429,148.989,90.0,533.619142857143,5.162,-0.051,-0.082,-0.007,-0.186,-0.305,-0.005,-0.048,0.751,0.647,-0.022,0.008,-0.005,-0.328
2022-09-27 23:00:00+00:00,11.835,979.748,0.0,89.347,281.872,4.09,-0.851,-0.999,-0.313,353.571,168.253,90.0,622.8095714285715,4.983,-0.05,-0.103,-0.007,-0.184,-0.39,-0.005,-0.026,0.702,0.713,-0.021,-0.003,-0.005,-0.327
2022-09-28 00:00:00+00:00,11.411,979.455,0.0,89.73,301.671,4.225,-0.847,-0.956,-0.427,358.119,-171.282,90.0,712.0000000000001,5.065,-0.05,-0.134,-0.006,-0.184,-0.426,-0.005,-0.028,0.702,0.786,-0.022,-0.044,-0.005,-0.328
2022-09-28 01:00:00+00:00,10.685,979.251,0.0,93.944,291.338,3.041,-0.535,-0.526,-0.23,353.615,-151.709,90.0,801.1904285714287,5.089,-0.05,-0.162,-0.006,-0.184,-0.448,-0.005,-0.026,0.7,0.804,-0.022,-0.044,-0.005,-0.327
2022-09-28 02:00:00+00:00,10.393,978.959,0.0,94.433,291.257,2.885,-0.468,-0.511,-0.252,353.127,-134.472,90.0,890.3808571428573,5.428,-0.05,-0.192,-0.006,-0.184,-0.406,-0.005,-0.026,0.696,0.768,-0.022,-0.044,-0.005,-0.327
2022-09-28 03:00:00+00:00,10.268,978.777,0.0,94.786,283.04,1.982,-0.405,-0.519,-0.199,348.532,-119.725,90.0,979.571285714286,7.335,-0.05,-0.225,-0.006,-0.184,-0.51,-0.005,-0.026,0.693,0.864,-0.021,-0.044,-0.005,-0.332
2022-09-28 04:00:00+00:00,10.187,979.083,0.0,94.972,292.289,2.461,-0.346,-0.551,-0.189,339.325,-106.874,90.0,1068.7617142857143,6.031,-0.05,-0.228,-0.006,-0.183,-0.447,-0.005,-0.026,0.721,0.805,-0.022,-0.044,-0.004,-0.327
2022-09-28 05:00:00+00:00,10.087,979.262,0.0,95.15,301.453,1.959,-0.388,-0.604,-0.209,332.581,-95.156,90.0,1157.952142857143,8.5,-0.052,-0.265,-0.007,-0.187,-0.547,-0.16,-0.027,0.853,0.9,-0.022,-0.045,-0.005,-0.329
2022-09-28 06:00:00+00:00,10.172,979.486,0.0,95.253,306.752,1.823,6.189,6.059,-0.059,350.363,-83.845,87.312,1247.1425714285715,24.783,-0.051,-0.257,-0.006,-0.343,-1.407,-0.746,-0.37,3.368,3.511,-1.773,-1.801,-0.005,-0.344
2022-09-28 07:00:00+00:00,10.581,979.995,0.0,92.789,311.166,2.23,100.067,99.368,3.143,315.098,-72.26,77.654,1336.333,25.302,-0.051,-0.264,-0.007,-0.324,-0.633,-1.151,-0.955,4.059,3.523,-1.62,-1.716,-0.005,-0.678
2022-09-28 08:00:00+00:00,11.401,980.433,0.0,82.665,335.601,2.313,231.819,206.907,66.625,315.721,-59.725,68.636,3633.667,25.545,-0.052,-0.194,-0.007,-0.312,-0.56,-1.38,-1.443,3.933,4.085,-1.409,-1.082,-0.62,-0.914
2022-09-28 09:00:00+00:00,11.965,980.676,0.0,73.689,316.621,2.655,458.779,311.039,293.989,313.216,-45.571,60.784,8108.0,25.794,-0.052,-0.151,-0.007,-0.312,-0.521,-1.494,-1.346,4.028,4.475,-1.134,-1.234,-0.417,-1.551
2022-09-28 10:00:00+00:00,12.245,980.784,0.0,67.073,315.703,3.267,305.064,221.373,139.173,307.665,-29.302,54.777,5077.0,25.026,-0.051,-0.076,-0.006,-0.431,-0.349,-1.322,-1.405,3.897,4.918,-1.128,-1.31,-0.573,-1.949
2022-09-28 11:00:00+00:00,12.989,980.738,0.0,62.683,318.563,2.292,196.316,184.337,17.177,332.639,-11.002,51.375,3431.333,22.796,-0.05,-0.007,-0.006,-0.319,-0.352,-0.98,-1.318,3.441,3.491,-1.279,-1.235,-0.377,-0.705
2022-09-28 12:00:00+00:00,13.265,980.571,0.0,61.519,317.161,3.015,297.975,294.38,4.688,345.343,8.251,51.153,4783.333,24.019,-0.05,-0.003,-0.006,-1.645,-0.333,-1.622,-1.115,5.972,3.306,-1.21,-1.215,-0.393,-0.66
2022-09-28 13:00:00+00:00,13.938,980.249,0.0,61.419,285.825,1.983,653.187,330.811,541.361,320.715,26.762,54.154,12000.333,21.573,-0.05,-0.002,-0.006,-1.768,-0.283,-1.784,-1.409,5.082,3.402,-0.635,-0.506,-0.718,-0.936
2022-09-28 14:00:00+00:00,14.036,980.055,0.0,58.695,296.224,3.38,127.683,127.131,0.017,356.605,43.326,59.859,1981.333,14.251,-0.05,-0.006,-0.006,-0.185,-0.295,-1.146,-1.442,2.118,2.622,-0.021,-0.044,-0.507,-0.739
2022-09-28 15:00:00+00:00,10.941,980.354,0.0,79.803,308.695,3.711,135.333,132.903,7.443,349.741,57.736,67.512,1951.667,14.018,-0.051,-0.003,-0.006,-0.186,-0.292,-1.578,-1.381,2.521,2.463,-0.021,-0.044,-0.34,-0.77
2022-09-28 16:00:00+00:00,12.17,980.178,0.0,75.871,303.49,1.2,238.789,122.813,499.774,319.745,70.439,76.419,5537.667,11.28,-0.05,-0.002,-0.006,-0.185,-0.293,-1.3,-1.392,2.227,2.572,-0.021,-0.044,-0.257,-0.997
